,uid,projection,filename
5183,3452,Volume,3452_ct_synthetic.h5
5184,3453,Frontal,3453_IM-1676-0001-0001.dcm.png
5185,3453,Lateral,3453_IM-1676-0001-0002.dcm.png
5186,3453,Volume,3453_ct_synthetic.h5
5187,3455,Frontal,3455_IM-1677-1001.dcm.png
5188,3455,Lateral,3455_IM-1677-2001.dcm.png
5189,3455,Volume,3455_ct_synthetic.h5
5190,3458,Frontal,3458_IM-1678-1001.dcm.png
5191,3458,Lateral,3458_IM-1678-2001.dcm.png
5192,3458,Volume,3458_ct_synthetic.h5
5193,3459,Frontal,3459_IM-1679-1001.dcm.png
5194,3459,Lateral,3459_IM-1679-2001.dcm.png
5195,3459,Volume,3459_ct_synthetic.h5
5196,3460,Frontal,3460_IM-1681-1001.dcm.png
5197,3460,Lateral,3460_IM-1681-2001.dcm.png
5198,3460,Volume,3460_ct_synthetic.h5
5199,3465,Frontal,3465_IM-1683-1001.dcm.png
5200,3465,Lateral,3465_IM-1683-2001.dcm.png
5201,3465,Volume,3465_ct_synthetic.h5
5202,3466,Frontal,3466_IM-1683-1001.dcm.png
5203,3466,Lateral,3466_IM-1683-2001.dcm.png
5204,3466,Volume,3466_ct_synthetic.h5
5205,3468,Frontal,3468_IM-1684-0001-0003.dcm.png
5206,3468,Lateral,3468_IM-1684-0001-0001.dcm.png
5207,3468,Volume,3468_ct_synthetic.h5
5208,3469,Frontal,3469_IM-1685-1001.dcm.png
5209,3469,Lateral,3469_IM-1685-2001.dcm.png
5210,3469,Volume,3469_ct_synthetic.h5
5211,3472,Frontal,3472_IM-1688-1001.dcm.png
5212,3472,Lateral,3472_IM-1688-2001.dcm.png
5213,3472,Volume,3472_ct_synthetic.h5
5214,3473,Frontal,3473_IM-1688-2002.dcm.png
5215,3473,Lateral,3473_IM-1688-3003.dcm.png
5216,3473,Volume,3473_ct_synthetic.h5
5217,3475,Frontal,3475_IM-1688-1001.dcm.png
5218,3475,Lateral,3475_IM-1688-2001.dcm.png
5219,3475,Volume,3475_ct_synthetic.h5
5220,3477,Frontal,3477_IM-1690-3001.dcm.png
5221,3477,Lateral,3477_IM-1690-2001.dcm.png
5222,3477,Volume,3477_ct_synthetic.h5
5223,3479,Frontal,3479_IM-1690-1001.dcm.png
5224,3479,Lateral,3479_IM-1690-2001.dcm.png
5225,3479,Volume,3479_ct_synthetic.h5
5226,3482,Frontal,3482_IM-1692-1001.dcm.png
5227,3482,Lateral,3482_IM-1692-2001.dcm.png
5228,3482,Volume,3482_ct_synthetic.h5
5229,3483,Frontal,3483_IM-1692-1001.dcm.png
5230,3483,Lateral,3483_IM-1692-2001.dcm.png
5231,3483,Volume,3483_ct_synthetic.h5
5232,3485,Frontal,3485_IM-1694-2002.dcm.png
5233,3485,Lateral,3485_IM-1694-3003.dcm.png
5234,3485,Volume,3485_ct_synthetic.h5
5235,3487,Frontal,3487_IM-1696-1001.dcm.png
5236,3487,Lateral,3487_IM-1696-2001.dcm.png
5237,3487,Volume,3487_ct_synthetic.h5
5238,3489,Frontal,3489_IM-1696-1001.dcm.png
5239,3489,Lateral,3489_IM-1696-2001.dcm.png
5240,3489,Volume,3489_ct_synthetic.h5
5241,3492,Frontal,3492_IM-1698-1001.dcm.png
5242,3492,Lateral,3492_IM-1698-2001.dcm.png
5243,3492,Volume,3492_ct_synthetic.h5
5244,3495,Frontal,3495_IM-1700-1001.dcm.png
5245,3495,Lateral,3495_IM-1700-2001.dcm.png
5246,3495,Volume,3495_ct_synthetic.h5
5247,3498,Frontal,3498_IM-1702-1001.dcm.png
5248,3498,Lateral,3498_IM-1702-2001.dcm.png
5249,3498,Volume,3498_ct_synthetic.h5
5250,3499,Frontal,3499_IM-1703-2002.dcm.png
5251,3499,Lateral,3499_IM-1703-3003.dcm.png
5252,3499,Volume,3499_ct_synthetic.h5
5253,3500,Frontal,3500_IM-1706-1001.dcm.png
5254,3500,Lateral,3500_IM-1706-2001.dcm.png
5255,3500,Volume,3500_ct_synthetic.h5
5256,3501,Frontal,3501_IM-1706-1001.dcm.png
5257,3501,Lateral,3501_IM-1706-2001.dcm.png
5258,3501,Volume,3501_ct_synthetic.h5
5259,3502,Frontal,3502_IM-1707-1001.dcm.png
5260,3502,Lateral,3502_IM-1707-1003.dcm.png
5261,3502,Volume,3502_ct_synthetic.h5
5262,3504,Frontal,3504_IM-1707-1001.dcm.png
5263,3504,Lateral,3504_IM-1707-2001.dcm.png
5264,3504,Volume,3504_ct_synthetic.h5
5265,3505,Frontal,3505_IM-1707-1001.dcm.png
5266,3505,Lateral,3505_IM-1707-2001.dcm.png
5267,3505,Volume,3505_ct_synthetic.h5
5268,3508,Frontal,3508_IM-1710-1001.dcm.png
5269,3508,Lateral,3508_IM-1710-2001.dcm.png
5270,3508,Volume,3508_ct_synthetic.h5
5271,3509,Frontal,3509_IM-1711-0001-0001.dcm.png
5272,3509,Lateral,3509_IM-1711-0001-0002.dcm.png
5273,3509,Volume,3509_ct_synthetic.h5
5274,3511,Frontal,3511_IM-1714-1001.dcm.png
5275,3511,Lateral,3511_IM-1714-2001.dcm.png
5276,3511,Volume,3511_ct_synthetic.h5
5277,3519,Frontal,3519_IM-1717-1001.dcm.png
5278,3519,Lateral,3519_IM-1717-1002.dcm.png
5279,3519,Volume,3519_ct_synthetic.h5
5280,3520,Frontal,3520_IM-1718-1001.dcm.png
5281,3520,Lateral,3520_IM-1718-2001.dcm.png
5282,3520,Volume,3520_ct_synthetic.h5
5283,3521,Frontal,3521_IM-1719-4001.dcm.png
5284,3521,Lateral,3521_IM-1719-1001.dcm.png
5285,3521,Volume,3521_ct_synthetic.h5
5286,3522,Frontal,3522_IM-1720-1001.dcm.png
5287,3522,Lateral,3522_IM-1720-2001.dcm.png
5288,3522,Volume,3522_ct_synthetic.h5
5289,3524,Frontal,3524_IM-1721-1001.dcm.png
5290,3524,Lateral,3524_IM-1721-2001.dcm.png
5291,3524,Volume,3524_ct_synthetic.h5
5292,3527,Frontal,3527_IM-1724-1001.dcm.png
5293,3527,Lateral,3527_IM-1724-1002.dcm.png
5294,3527,Volume,3527_ct_synthetic.h5
5295,3528,Frontal,3528_IM-1725-2002.dcm.png
5296,3528,Lateral,3528_IM-1725-3003.dcm.png
5297,3528,Volume,3528_ct_synthetic.h5
5298,3535,Frontal,3535_IM-1728-0001-0002.dcm.png
5299,3535,Lateral,3535_IM-1728-0001-0001.dcm.png
5300,3535,Volume,3535_ct_synthetic.h5
5301,3536,Frontal,3536_IM-1729-4004.dcm.png
5302,3536,Lateral,3536_IM-1729-5001.dcm.png
5303,3536,Volume,3536_ct_synthetic.h5
5304,3538,Frontal,3538_IM-1731-1001.dcm.png
5305,3538,Lateral,3538_IM-1731-3001.dcm.png
5306,3538,Volume,3538_ct_synthetic.h5
5307,3539,Frontal,3539_IM-1731-1001.dcm.png
5308,3539,Lateral,3539_IM-1731-3001.dcm.png
5309,3539,Volume,3539_ct_synthetic.h5
5310,3541,Frontal,3541_IM-1733-0001-0002.dcm.png
5311,3541,Lateral,3541_IM-1733-0001-0001.dcm.png
5312,3541,Volume,3541_ct_synthetic.h5
5313,3542,Frontal,3542_IM-1734-1001.dcm.png
5314,3542,Lateral,3542_IM-1734-2001.dcm.png
5315,3542,Volume,3542_ct_synthetic.h5
5316,3544,Frontal,3544_IM-1736-1001.dcm.png
5317,3544,Lateral,3544_IM-1736-2001.dcm.png
5318,3544,Volume,3544_ct_synthetic.h5
5319,3545,Frontal,3545_IM-1737-2002.dcm.png
5320,3545,Lateral,3545_IM-1737-3003.dcm.png
5321,3545,Volume,3545_ct_synthetic.h5
5322,3546,Frontal,3546_IM-1738-4004.dcm.png
5323,3546,Lateral,3546_IM-1738-2001.dcm.png
5324,3546,Volume,3546_ct_synthetic.h5
5325,3548,Frontal,3548_IM-1739-1001.dcm.png
5326,3548,Lateral,3548_IM-1739-2001.dcm.png
5327,3548,Volume,3548_ct_synthetic.h5
5328,3549,Frontal,3549_IM-1739-1001-0001.dcm.png
5329,3549,Lateral,3549_IM-1739-1001-0003.dcm.png
5330,3549,Volume,3549_ct_synthetic.h5
5331,3551,Frontal,3551_IM-1740-12012.dcm.png
5332,3551,Lateral,3551_IM-1740-1001.dcm.png
5333,3551,Volume,3551_ct_synthetic.h5
5334,3552,Frontal,3552_IM-1741-1001.dcm.png
5335,3552,Lateral,3552_IM-1741-3001.dcm.png
5336,3552,Volume,3552_ct_synthetic.h5
5337,3553,Frontal,3553_IM-1741-1001.dcm.png
5338,3553,Lateral,3553_IM-1741-2001.dcm.png
5339,3553,Volume,3553_ct_synthetic.h5
5340,3557,Frontal,3557_IM-1742-0001-0002.dcm.png
5341,3557,Lateral,3557_IM-1742-0001-0001.dcm.png
5342,3557,Volume,3557_ct_synthetic.h5
5343,3559,Frontal,3559_IM-1744-1001.dcm.png
5344,3559,Lateral,3559_IM-1744-2001.dcm.png
5345,3559,Volume,3559_ct_synthetic.h5
5346,3560,Frontal,3560_IM-1745-1001.dcm.png
5347,3560,Lateral,3560_IM-1745-1002.dcm.png
5348,3560,Volume,3560_ct_synthetic.h5
5349,3561,Frontal,3561_IM-1746-1001.dcm.png
5350,3561,Lateral,3561_IM-1746-2001.dcm.png
5351,3561,Volume,3561_ct_synthetic.h5
5352,3562,Frontal,3562_IM-1747-2001.dcm.png
5353,3562,Lateral,3562_IM-1747-1001.dcm.png
5354,3562,Volume,3562_ct_synthetic.h5
5355,3563,Frontal,3563_IM-1748-2002.dcm.png
5356,3563,Lateral,3563_IM-1748-3003.dcm.png
5357,3563,Volume,3563_ct_synthetic.h5
5358,3565,Frontal,3565_IM-1750-1001.dcm.png
5359,3565,Lateral,3565_IM-1750-2001.dcm.png
5360,3565,Volume,3565_ct_synthetic.h5
5361,3566,Frontal,3566_IM-1751-12012.dcm.png
5362,3566,Lateral,3566_IM-1751-1001.dcm.png
5363,3566,Volume,3566_ct_synthetic.h5
5364,3570,Frontal,3570_IM-1754-1001.dcm.png
5365,3570,Lateral,3570_IM-1754-2001.dcm.png
5366,3570,Volume,3570_ct_synthetic.h5
5367,3574,Frontal,3574_IM-1756-1001.dcm.png
5368,3574,Lateral,3574_IM-1756-2001.dcm.png
5369,3574,Volume,3574_ct_synthetic.h5
5370,3576,Frontal,3576_IM-1757-1001.dcm.png
5371,3576,Lateral,3576_IM-1757-2001.dcm.png
5372,3576,Volume,3576_ct_synthetic.h5
5373,3577,Frontal,3577_IM-1758-1001.dcm.png
5374,3577,Lateral,3577_IM-1758-2001.dcm.png
5375,3577,Volume,3577_ct_synthetic.h5
5376,3580,Frontal,3580_IM-1760-1001.dcm.png
5377,3580,Lateral,3580_IM-1760-2001.dcm.png
5378,3580,Volume,3580_ct_synthetic.h5
5379,3582,Frontal,3582_IM-1761-1001.dcm.png
5380,3582,Lateral,3582_IM-1761-2001.dcm.png
5381,3582,Volume,3582_ct_synthetic.h5
5382,3585,Frontal,3585_IM-1763-1001.dcm.png
5383,3585,Lateral,3585_IM-1763-2001.dcm.png
5384,3585,Volume,3585_ct_synthetic.h5
5385,3587,Frontal,3587_IM-1765-1001.dcm.png
5386,3587,Lateral,3587_IM-1765-1002.dcm.png
5387,3587,Volume,3587_ct_synthetic.h5
5388,3588,Frontal,3588_IM-1766-1001.dcm.png
5389,3588,Lateral,3588_IM-1766-2001.dcm.png
5390,3588,Volume,3588_ct_synthetic.h5
5391,3589,Frontal,3589_IM-1767-1001.dcm.png
5392,3589,Lateral,3589_IM-1767-1002.dcm.png
5393,3589,Volume,3589_ct_synthetic.h5
5394,3590,Frontal,3590_IM-1769-1001.dcm.png
5395,3590,Lateral,3590_IM-1769-4001.dcm.png
5396,3590,Volume,3590_ct_synthetic.h5
5397,3593,Frontal,3593_IM-1772-1001.dcm.png
5398,3593,Lateral,3593_IM-1772-2001.dcm.png
5399,3593,Volume,3593_ct_synthetic.h5
5400,3594,Frontal,3594_IM-1772-1001.dcm.png
5401,3594,Lateral,3594_IM-1772-1002.dcm.png
5402,3594,Volume,3594_ct_synthetic.h5
5403,3595,Frontal,3595_IM-1773-0001-0001.dcm.png
5404,3595,Lateral,3595_IM-1773-0001-0002.dcm.png
5405,3595,Volume,3595_ct_synthetic.h5
5406,3598,Frontal,3598_IM-1775-1001.dcm.png
5407,3598,Lateral,3598_IM-1775-2001.dcm.png
5408,3598,Volume,3598_ct_synthetic.h5
5409,3603,Frontal,3603_IM-1779-1001.dcm.png
5410,3603,Lateral,3603_IM-1779-2001.dcm.png
5411,3603,Volume,3603_ct_synthetic.h5
5412,3604,Frontal,3604_IM-1780-0001-0001.dcm.png
5413,3604,Lateral,3604_IM-1780-0001-0002.dcm.png
5414,3604,Volume,3604_ct_synthetic.h5
5415,3605,Frontal,3605_IM-1781-1001.dcm.png
5416,3605,Lateral,3605_IM-1781-1002.dcm.png
5417,3605,Volume,3605_ct_synthetic.h5
5418,3606,Frontal,3606_IM-1781-1001.dcm.png
5419,3606,Lateral,3606_IM-1781-2001.dcm.png
5420,3606,Volume,3606_ct_synthetic.h5
5421,3610,Frontal,3610_IM-1783-1001.dcm.png
5422,3610,Lateral,3610_IM-1783-1002.dcm.png
5423,3610,Volume,3610_ct_synthetic.h5
5424,3614,Frontal,3614_IM-1787-4001.dcm.png
5425,3614,Lateral,3614_IM-1787-2001.dcm.png
5426,3614,Volume,3614_ct_synthetic.h5
5427,3616,Frontal,3616_IM-1789-2002.dcm.png
5428,3616,Lateral,3616_IM-1789-3003.dcm.png
5429,3616,Volume,3616_ct_synthetic.h5
5430,3617,Frontal,3617_IM-1789-1001.dcm.png
5431,3617,Lateral,3617_IM-1789-2001.dcm.png
5432,3617,Volume,3617_ct_synthetic.h5
5433,3618,Frontal,3618_IM-1790-82420001.dcm.png
5434,3618,Lateral,3618_IM-1790-82420002.dcm.png
5435,3618,Volume,3618_ct_synthetic.h5
5436,3619,Frontal,3619_IM-1791-1001.dcm.png
5437,3619,Lateral,3619_IM-1791-2001.dcm.png
5438,3619,Volume,3619_ct_synthetic.h5
5439,3620,Frontal,3620_IM-1791-1001-0001.dcm.png
5440,3620,Lateral,3620_IM-1791-1001-0002.dcm.png
5441,3620,Volume,3620_ct_synthetic.h5
5442,3624,Frontal,3624_IM-1794-1001.dcm.png
5443,3624,Lateral,3624_IM-1794-2001.dcm.png
5444,3624,Volume,3624_ct_synthetic.h5
5445,3625,Frontal,3625_IM-1794-1001.dcm.png
5446,3625,Lateral,3625_IM-1794-2001.dcm.png
5447,3625,Volume,3625_ct_synthetic.h5
5448,3626,Frontal,3626_IM-1794-1001.dcm.png
5449,3626,Lateral,3626_IM-1794-2001.dcm.png
5450,3626,Volume,3626_ct_synthetic.h5
5451,3629,Frontal,3629_IM-1797-1001.dcm.png
5452,3629,Lateral,3629_IM-1797-1002.dcm.png
5453,3629,Volume,3629_ct_synthetic.h5
5454,3632,Frontal,3632_IM-1799-2001.dcm.png
5455,3632,Lateral,3632_IM-1799-1001.dcm.png
5456,3632,Volume,3632_ct_synthetic.h5
5457,3634,Frontal,3634_IM-1801-1001.dcm.png
5458,3634,Lateral,3634_IM-1801-2001.dcm.png
5459,3634,Volume,3634_ct_synthetic.h5
5460,3636,Frontal,3636_IM-1803-1001.dcm.png
5461,3636,Lateral,3636_IM-1803-2001.dcm.png
5462,3636,Volume,3636_ct_synthetic.h5
5463,3637,Frontal,3637_IM-1804-1001.dcm.png
5464,3637,Lateral,3637_IM-1804-2001.dcm.png
5465,3637,Volume,3637_ct_synthetic.h5
5466,3639,Frontal,3639_IM-1804-1002001.dcm.png
5467,3639,Lateral,3639_IM-1804-1001.dcm.png
5468,3639,Volume,3639_ct_synthetic.h5
5469,3646,Frontal,3646_IM-1808-0001-0002.dcm.png
5470,3646,Lateral,3646_IM-1808-0001-0001.dcm.png
5471,3646,Volume,3646_ct_synthetic.h5
5472,3647,Frontal,3647_IM-1809-1001.dcm.png
5473,3647,Lateral,3647_IM-1809-2001.dcm.png
5474,3647,Volume,3647_ct_synthetic.h5
5475,3648,Frontal,3648_IM-1810-3001.dcm.png
5476,3648,Lateral,3648_IM-1810-2001.dcm.png
5477,3648,Volume,3648_ct_synthetic.h5
5478,3649,Frontal,3649_IM-1811-3001.dcm.png
5479,3649,Lateral,3649_IM-1811-2001.dcm.png
5480,3649,Volume,3649_ct_synthetic.h5
5481,3650,Frontal,3650_IM-1813-1001.dcm.png
5482,3650,Lateral,3650_IM-1813-2001.dcm.png
5483,3650,Volume,3650_ct_synthetic.h5
5484,3653,Frontal,3653_IM-1815-1001.dcm.png
5485,3653,Lateral,3653_IM-1815-3001.dcm.png
5486,3653,Volume,3653_ct_synthetic.h5
5487,3655,Frontal,3655_IM-1817-1001.dcm.png
5488,3655,Lateral,3655_IM-1817-2001.dcm.png
5489,3655,Volume,3655_ct_synthetic.h5
5490,3657,Frontal,3657_IM-1818-1001.dcm.png
5491,3657,Lateral,3657_IM-1818-1002.dcm.png
5492,3657,Volume,3657_ct_synthetic.h5
5493,3658,Frontal,3658_IM-1819-1001.dcm.png
5494,3658,Lateral,3658_IM-1819-2001.dcm.png
5495,3658,Volume,3658_ct_synthetic.h5
5496,3660,Frontal,3660_IM-1820-1001.dcm.png
5497,3660,Lateral,3660_IM-1820-2001.dcm.png
5498,3660,Volume,3660_ct_synthetic.h5
5499,3661,Frontal,3661_IM-1821-1001.dcm.png
5500,3661,Lateral,3661_IM-1821-2001.dcm.png
5501,3661,Volume,3661_ct_synthetic.h5
5502,3663,Frontal,3663_IM-1822-1001.dcm.png
5503,3663,Lateral,3663_IM-1822-2001.dcm.png
5504,3663,Volume,3663_ct_synthetic.h5
5505,3664,Frontal,3664_IM-1822-1001.dcm.png
5506,3664,Lateral,3664_IM-1822-2001.dcm.png
5507,3664,Volume,3664_ct_synthetic.h5
5508,3665,Frontal,3665_IM-1823-1001.dcm.png
5509,3665,Lateral,3665_IM-1823-2001.dcm.png
5510,3665,Volume,3665_ct_synthetic.h5
5511,3666,Frontal,3666_IM-1824-1001.dcm.png
5512,3666,Lateral,3666_IM-1824-3001.dcm.png
5513,3666,Volume,3666_ct_synthetic.h5
5514,3668,Frontal,3668_IM-1825-1001.dcm.png
5515,3668,Lateral,3668_IM-1825-2001.dcm.png
5516,3668,Volume,3668_ct_synthetic.h5
5517,3669,Frontal,3669_IM-1826-1001.dcm.png
5518,3669,Lateral,3669_IM-1826-1002.dcm.png
5519,3669,Volume,3669_ct_synthetic.h5
5520,3670,Frontal,3670_IM-1826-1001.dcm.png
5521,3670,Lateral,3670_IM-1826-2001.dcm.png
5522,3670,Volume,3670_ct_synthetic.h5
5523,3671,Frontal,3671_IM-1827-3001.dcm.png
5524,3671,Lateral,3671_IM-1827-1001.dcm.png
5525,3671,Volume,3671_ct_synthetic.h5
5526,3672,Frontal,3672_IM-1828-1001.dcm.png
5527,3672,Lateral,3672_IM-1828-2001.dcm.png
5528,3672,Volume,3672_ct_synthetic.h5
5529,3673,Frontal,3673_IM-1828-1001.dcm.png
5530,3673,Lateral,3673_IM-1828-1002.dcm.png
5531,3673,Volume,3673_ct_synthetic.h5
5532,3674,Frontal,3674_IM-1829-0001-0001.dcm.png
5533,3674,Lateral,3674_IM-1829-0001-0002.dcm.png
5534,3674,Volume,3674_ct_synthetic.h5
5535,3675,Frontal,3675_IM-1829-0001-0001.dcm.png
5536,3675,Lateral,3675_IM-1829-0001-0002.dcm.png
5537,3675,Volume,3675_ct_synthetic.h5
5538,3676,Frontal,3676_IM-1829-0001-0001.dcm.png
5539,3676,Lateral,3676_IM-1829-0001-0002.dcm.png
5540,3676,Volume,3676_ct_synthetic.h5
5541,3679,Frontal,3679_IM-1831-1001.dcm.png
5542,3679,Lateral,3679_IM-1831-2001.dcm.png
5543,3679,Volume,3679_ct_synthetic.h5
5544,3680,Frontal,3680_IM-1832-1001.dcm.png
5545,3680,Lateral,3680_IM-1832-2001.dcm.png
5546,3680,Volume,3680_ct_synthetic.h5
5547,3686,Frontal,3686_IM-1837-0001-0001.dcm.png
5548,3686,Lateral,3686_IM-1837-0001-0002.dcm.png
5549,3686,Volume,3686_ct_synthetic.h5
5550,3687,Frontal,3687_IM-1838-2001.dcm.png
5551,3687,Lateral,3687_IM-1838-1001.dcm.png
5552,3687,Volume,3687_ct_synthetic.h5
5553,3688,Frontal,3688_IM-1839-0001-0001.dcm.png
5554,3688,Lateral,3688_IM-1839-0001-0002.dcm.png
5555,3688,Volume,3688_ct_synthetic.h5
5556,3692,Frontal,3692_IM-1843-1001.dcm.png
5557,3692,Lateral,3692_IM-1843-2001.dcm.png
5558,3692,Volume,3692_ct_synthetic.h5
5559,3693,Frontal,3693_IM-1844-1001.dcm.png
5560,3693,Lateral,3693_IM-1844-1002.dcm.png
5561,3693,Volume,3693_ct_synthetic.h5
5562,3694,Frontal,3694_IM-1845-1001.dcm.png
5563,3694,Lateral,3694_IM-1845-2001.dcm.png
5564,3694,Volume,3694_ct_synthetic.h5
5565,3695,Frontal,3695_IM-1845-1001.dcm.png
5566,3695,Lateral,3695_IM-1845-2001.dcm.png
5567,3695,Volume,3695_ct_synthetic.h5
5568,3697,Frontal,3697_IM-1846-1001.dcm.png
5569,3697,Lateral,3697_IM-1846-2001.dcm.png
5570,3697,Volume,3697_ct_synthetic.h5
5571,3698,Frontal,3698_IM-1846-1001.dcm.png
5572,3698,Lateral,3698_IM-1846-2001.dcm.png
5573,3698,Volume,3698_ct_synthetic.h5
5574,3701,Frontal,3701_IM-1848-1001.dcm.png
5575,3701,Lateral,3701_IM-1848-2001.dcm.png
5576,3701,Volume,3701_ct_synthetic.h5
5577,3702,Frontal,3702_IM-1849-22001.dcm.png
5578,3702,Lateral,3702_IM-1849-23001.dcm.png
5579,3702,Volume,3702_ct_synthetic.h5
5580,3703,Frontal,3703_IM-1850-1001.dcm.png
5581,3703,Lateral,3703_IM-1850-2001.dcm.png
5582,3703,Volume,3703_ct_synthetic.h5
5583,3704,Frontal,3704_IM-1851-1001.dcm.png
5584,3704,Lateral,3704_IM-1851-2001.dcm.png
5585,3704,Volume,3704_ct_synthetic.h5
5586,3715,Frontal,3715_IM-1856-1001.dcm.png
5587,3715,Lateral,3715_IM-1856-2001.dcm.png
5588,3715,Volume,3715_ct_synthetic.h5
5589,3719,Frontal,3719_IM-1857-1001.dcm.png
5590,3719,Lateral,3719_IM-1857-1002.dcm.png
5591,3719,Volume,3719_ct_synthetic.h5
5592,3720,Frontal,3720_IM-1859-1001.dcm.png
5593,3720,Lateral,3720_IM-1859-2001.dcm.png
5594,3720,Volume,3720_ct_synthetic.h5
5595,3721,Frontal,3721_IM-1859-1001.dcm.png
5596,3721,Lateral,3721_IM-1859-2001.dcm.png
5597,3721,Volume,3721_ct_synthetic.h5
5598,3722,Frontal,3722_IM-1859-1001.dcm.png
5599,3722,Lateral,3722_IM-1859-2001.dcm.png
5600,3722,Volume,3722_ct_synthetic.h5
5601,3723,Frontal,3723_IM-1860-1001.dcm.png
5602,3723,Lateral,3723_IM-1860-2001.dcm.png
5603,3723,Volume,3723_ct_synthetic.h5
5604,3724,Frontal,3724_IM-1860-2001.dcm.png
5605,3724,Lateral,3724_IM-1860-1001.dcm.png
5606,3724,Volume,3724_ct_synthetic.h5
5607,3726,Frontal,3726_IM-1862-1001.dcm.png
5608,3726,Lateral,3726_IM-1862-1002.dcm.png
5609,3726,Volume,3726_ct_synthetic.h5
5610,3728,Frontal,3728_IM-1864-1001.dcm.png
5611,3728,Lateral,3728_IM-1864-2001.dcm.png
5612,3728,Volume,3728_ct_synthetic.h5
5613,3729,Frontal,3729_IM-1864-1001.dcm.png
5614,3729,Lateral,3729_IM-1864-1002.dcm.png
5615,3729,Volume,3729_ct_synthetic.h5
5616,3730,Frontal,3730_IM-1864-1001.dcm.png
5617,3730,Lateral,3730_IM-1864-2001.dcm.png
5618,3730,Volume,3730_ct_synthetic.h5
5619,3731,Frontal,3731_IM-1865-1001.dcm.png
5620,3731,Lateral,3731_IM-1865-2001.dcm.png
5621,3731,Volume,3731_ct_synthetic.h5
5622,3734,Frontal,3734_IM-1866-1001.dcm.png
5623,3734,Lateral,3734_IM-1866-2001.dcm.png
5624,3734,Volume,3734_ct_synthetic.h5
5625,3737,Frontal,3737_IM-1867-2001.dcm.png
5626,3737,Lateral,3737_IM-1867-1001.dcm.png
5627,3737,Volume,3737_ct_synthetic.h5
5628,3738,Frontal,3738_IM-1867-1001.dcm.png
5629,3738,Lateral,3738_IM-1867-2001.dcm.png
5630,3738,Volume,3738_ct_synthetic.h5
5631,3740,Frontal,3740_IM-1868-1001.dcm.png
5632,3740,Lateral,3740_IM-1868-2001.dcm.png
5633,3740,Volume,3740_ct_synthetic.h5
5634,3744,Frontal,3744_IM-1871-0001-0001.dcm.png
5635,3744,Lateral,3744_IM-1871-0001-0002.dcm.png
5636,3744,Volume,3744_ct_synthetic.h5
5637,3745,Frontal,3745_IM-1872-1001.dcm.png
5638,3745,Lateral,3745_IM-1872-1002.dcm.png
5639,3745,Volume,3745_ct_synthetic.h5
5640,3747,Frontal,3747_IM-1873-1001.dcm.png
5641,3747,Lateral,3747_IM-1873-2001.dcm.png
5642,3747,Volume,3747_ct_synthetic.h5
5643,3748,Frontal,3748_IM-1874-1001.dcm.png
5644,3748,Lateral,3748_IM-1874-2001.dcm.png
5645,3748,Volume,3748_ct_synthetic.h5
5646,3749,Frontal,3749_IM-1874-1001.dcm.png
5647,3749,Lateral,3749_IM-1874-2001.dcm.png
5648,3749,Volume,3749_ct_synthetic.h5
5649,3753,Frontal,3753_IM-1877-1001.dcm.png
5650,3753,Lateral,3753_IM-1877-2001.dcm.png
5651,3753,Volume,3753_ct_synthetic.h5
5652,3754,Frontal,3754_IM-1878-2001.dcm.png
5653,3754,Lateral,3754_IM-1878-1001.dcm.png
5654,3754,Volume,3754_ct_synthetic.h5
5655,3759,Frontal,3759_IM-1883-1001.dcm.png
5656,3759,Lateral,3759_IM-1883-2001.dcm.png
5657,3759,Volume,3759_ct_synthetic.h5
5658,3763,Frontal,3763_IM-1883-1001.dcm.png
5659,3763,Lateral,3763_IM-1883-2001.dcm.png
5660,3763,Volume,3763_ct_synthetic.h5
5661,3764,Frontal,3764_IM-1884-1001.dcm.png
5662,3764,Lateral,3764_IM-1884-1002.dcm.png
5663,3764,Volume,3764_ct_synthetic.h5
5664,3765,Frontal,3765_IM-1884-1001.dcm.png
5665,3765,Lateral,3765_IM-1884-1002.dcm.png
5666,3765,Volume,3765_ct_synthetic.h5
5667,3767,Frontal,3767_IM-1886-2001.dcm.png
5668,3767,Lateral,3767_IM-1886-3001.dcm.png
5669,3767,Volume,3767_ct_synthetic.h5
5670,3771,Frontal,3771_IM-1890-1001.dcm.png
5671,3771,Lateral,3771_IM-1890-1002.dcm.png
5672,3771,Volume,3771_ct_synthetic.h5
5673,3773,Frontal,3773_IM-1891-1001.dcm.png
5674,3773,Lateral,3773_IM-1891-2001.dcm.png
5675,3773,Volume,3773_ct_synthetic.h5
5676,3775,Frontal,3775_IM-1893-1001.dcm.png
5677,3775,Lateral,3775_IM-1893-2001.dcm.png
5678,3775,Volume,3775_ct_synthetic.h5
5679,3778,Frontal,3778_IM-1894-1001.dcm.png
5680,3778,Lateral,3778_IM-1894-2001.dcm.png
5681,3778,Volume,3778_ct_synthetic.h5
5682,3779,Frontal,3779_IM-1894-1001.dcm.png
5683,3779,Lateral,3779_IM-1894-2001.dcm.png
5684,3779,Volume,3779_ct_synthetic.h5
5685,3781,Frontal,3781_IM-1897-1001.dcm.png
5686,3781,Lateral,3781_IM-1897-3001.dcm.png
5687,3781,Volume,3781_ct_synthetic.h5
5688,3787,Frontal,3787_IM-1900-1001.dcm.png
5689,3787,Lateral,3787_IM-1900-2001.dcm.png
5690,3787,Volume,3787_ct_synthetic.h5
